"Município";"2010/Jan";"2010/Fev";"2010/Mar";"2010/Abr";"2010/Mai";"2010/Jun";"2010/Jul";"2010/Ago";"2010/Set";"2010/Out";"2010/Nov";"2010/Dez";"2011/Jan";"2011/Fev";"2011/Mar";"2011/Abr";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Out";"2011/Nov";"2011/Set";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";" Total"
"354425 ROSANA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"354450 RUBINEIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"4"
"354480 SALES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"7"
"354490 SALES OLIVEIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1"
"354515 SALTINHO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"10";"0";"27"
"354520 SALTO";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"6"
"354530 SALTO DE PIRAPORA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"20";"0";"24"
"354540 SALTO GRANDE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"354550 SANDOVALINA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"354580 SANTA BARBARA D\'OESTE";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"2";"0";"0";"0";"0";"2";"0";"1";"0";"24";"0";"0";"0";"35"
"354600 SANTA BRANCA";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"14";"0";"12";"17";"47"
"354630 SANTA CRUZ DAS PALMEIRAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2"
"354640 SANTA CRUZ DO RIO PARDO";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"2";"2";"3";"0";"2";"1";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"0";"0";"0";"25"
"354660 SANTA FE DO SUL";"0";"0";"0";"0";"1";"0";"2";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"7"
"354670 SANTA GERTRUDES";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"3"
"354690 SANTA LUCIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"5";"13";"25"
"354700 SANTA MARIA DA SERRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"3";"5";"0";"0";"12"
"354730 SANTANA DE PARNAIBA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"34";"25";"29";"88"
"354740 SANTA RITA D\'OESTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"354780 SANTO ANDRE";"41";"38";"33";"16";"49";"25";"61";"21";"38";"25";"53";"24";"36";"35";"34";"40";"41";"15";"44";"42";"46";"35";"36";"31";"33";"31";"22";"37";"52";"20";"28";"27";"33";"40";"32";"29";"1243"
"354790 SANTO ANTONIO DA ALEGRIA";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"7"
"354800 SANTO ANTONIO DE POSSE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1"
"354820 SANTO ANTONIO DO PINHAL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"354850 SANTOS";"40";"44";"37";"43";"3";"8";"44";"38";"37";"36";"85";"8";"68";"37";"7";"84";"54";"35";"51";"47";"107";"10";"8";"49";"104";"56";"4";"44";"65";"59";"64";"16";"102";"8";"76";"77";"1655"
"354860 SAO BENTO DO SAPUCAI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"7";"0";"0";"0";"0";"8"
"354870 SAO BERNARDO DO CAMPO";"12";"15";"11";"16";"6";"21";"9";"13";"4";"7";"8";"8";"19";"20";"2";"42";"11";"15";"17";"19";"15";"26";"15";"9";"18";"7";"24";"19";"8";"15";"18";"90";"19";"74";"8";"4";"644"
"354880 SAO CAETANO DO SUL";"24";"13";"1";"6";"39";"0";"22";"24";"16";"16";"21";"22";"30";"19";"32";"13";"21";"16";"21";"760";"26";"16";"32";"23";"18";"18";"20";"20";"30";"22";"28";"27";"31";"35";"25";"32";"1519"
"354890 SAO CARLOS";"1";"35";"14";"10";"20";"12";"22";"12";"3";"22";"9";"24";"12";"17";"27";"25";"19";"13";"24";"17";"11";"22";"16";"12";"12";"5";"26";"8";"27";"15";"21";"2";"11";"19";"0";"15";"560"
"354910 SAO JOAO DA BOA VISTA";"7";"6";"7";"9";"2";"5";"6";"7";"5";"6";"9";"5";"2";"7";"12";"7";"7";"5";"7";"7";"9";"10";"7";"8";"8";"5";"6";"18";"9";"5";"6";"4";"10";"8";"7";"7";"255"
"354970 SAO JOSE DO RIO PARDO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3"
"354980 SAO JOSE DO RIO PRETO";"44";"58";"48";"40";"36";"53";"39";"28";"28";"28";"45";"29";"38";"47";"42";"52";"51";"48";"42";"73";"47";"41";"65";"58";"64";"48";"54";"68";"74";"51";"69";"72";"58";"66";"71";"45";"1820"
"354990 SAO JOSE DOS CAMPOS";"34";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"0";"0";"3";"3";"4";"180";"178";"367";"136";"12";"921"
"355000 SAO LUIS DO PARAITINGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"9";"13";"4";"30"
"355030 SAO PAULO";"629";"927";"819";"826";"890";"800";"784";"1019";"931";"867";"852";"815";"1027";"942";"933";"1004";"994";"940";"1036";"1123";"888";"1036";"1028";"967";"1070";"1108";"1131";"1094";"1107";"969";"1059";"1402";"1589";"1192";"1261";"1237";"36296"
"355040 SAO PEDRO";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"355050 SAO PEDRO DO TURVO";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"355060 SAO ROQUE";"0";"0";"0";"1";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11"
"355070 SAO SEBASTIAO";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"355080 SAO SEBASTIAO DA GRAMA";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"355090 SAO SIMAO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"0";"0";"0";"0";"12"
"355110 SARAPUI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"0";"0";"0";"16"
"355150 SERRANA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"355170 SERTAOZINHO";"4";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"0";"7";"2";"3";"3";"0";"0";"0";"26";"0";"0";"0";"51"
"355190 SEVERINIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1"
"355210 SOCORRO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"3"
"355220 SOROCABA";"38";"23";"22";"27";"8";"30";"24";"36";"33";"32";"29";"23";"11";"15";"28";"15";"16";"18";"26";"20";"52";"36";"34";"39";"29";"41";"53";"23";"40";"61";"52";"46";"50";"53";"46";"69";"1198"
"355230 SUD MENNUCCI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"2";"0";"6"
"355240 SUMARE";"0";"0";"0";"0";"0";"0";"20";"0";"15";"0";"0";"0";"0";"23";"5";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"66"
"355250 SUZANO";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";"9";"10";"0";"0";"0";"27"
"355255 SUZANAPOLIS";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"355270 TABATINGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"13";"0";"16"
"355280 TABOAO DA SERRA";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6"
"355290 TACIBA";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"355310 TAIACU";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"8";"0";"0";"15"
"355330 TAMBAU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"0";"15"
"355340 TANABI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1"
"355350 TAPIRAI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"0";"0";"5";"0";"21"
"355360 TAPIRATIBA";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"17";"19";"5";"47"
"355370 TAQUARITINGA";"0";"0";"0";"0";"0";"2";"0";"2";"3";"2";"3";"2";"0";"2";"3";"3";"3";"3";"0";"0";"6";"2";"0";"2";"2";"0";"2";"1";"2";"4";"1";"0";"0";"0";"0";"0";"50"
"355385 TAQUARIVAI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4"
"355395 TARUMA";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6"
"355400 TATUI";"8";"4";"3";"3";"0";"0";"2";"1";"0";"5";"0";"1";"2";"0";"0";"4";"2";"0";"3";"8";"4";"0";"4";"9";"4";"2";"7";"2";"6";"7";"3";"0";"0";"0";"0";"0";"94"
"355410 TAUBATE";"0";"0";"2";"0";"6";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"3";"0";"1";"1";"2";"1";"8";"25";"3";"2";"2";"60"
"355430 TEODORO SAMPAIO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"3"
"355440 TERRA ROXA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"3"
"355470 TORRINHA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"355495 TUIUTI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"2"
"355500 TUPA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"1";"2";"0";"0";"1";"0";"9"
"355510 TUPI PAULISTA";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"355540 UBATUBA";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"355560 UCHOA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"3";"7"
"355610 VALENTIM GENTIL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"1";"13";"0";"2";"28"
"355620 VALINHOS";"7";"5";"6";"11";"5";"5";"9";"6";"11";"8";"3";"10";"16";"0";"6";"6";"8";"8";"10";"10";"9";"5";"7";"13";"6";"8";"9";"19";"5";"6";"11";"11";"11";"10";"8";"6";"294"
"355650 VARZEA PAULISTA";"1";"0";"0";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7"
"355670 VINHEDO";"13";"13";"15";"27";"27";"17";"16";"14";"10";"6";"10";"12";"18";"13";"11";"17";"13";"6";"4";"6";"12";"5";"3";"11";"14";"7";"5";"4";"8";"8";"12";"5";"10";"10";"4";"7";"393"
"355700 VOTORANTIM";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"355710 VOTUPORANGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"0";"0";"11";"38";"59";"21";"0";"146"
"355715 ZACARIAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"3"
"410070 ALTO PIQUIRI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"5";"0";"0";"6"
"410100 AMPERE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"410120 ANTONINA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"0";"0";"0";"15"
"410140 APUCARANA";"1";"0";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"12"
"410150 ARAPONGAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"25";"0";"0";"30"
"410190 ASSAI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"20";"27"
"410200 ASSIS CHATEAUBRIAND";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"2";"0";"0";"0";"0";"5"
"410210 ASTORGA";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"410290 BITURUNA";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"410302 BOA ESPERANCA DO IGUACU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"410305 BOA VISTA DA APARECIDA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"410315 BOM JESUS DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"0";"0";"6"
"410345 CAFELANDIA";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"20";"0";"0";"0";"24"
"410370 CAMBE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"0";"0";"0";"19"
"410430 CAMPO MOURAO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"1";"1";"0";"4";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"14"
"410460 CAPITAO LEONIDAS MARQUES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"23";"17";"22";"0";"80"
"410470 CARLOPOLIS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"21";"0";"16";"51"
"410480 CASCAVEL";"2";"0";"1";"0";"0";"3";"1";"1";"3";"0";"0";"0";"2";"0";"0";"0";"1";"0";"0";"0";"5";"2";"1";"0";"2";"2";"2";"1";"2";"0";"1";"4";"1";"3";"5";"0";"45"
"410490 CASTRO";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"2";"0";"0";"0";"0";"5";"1";"0";"2";"1";"1";"0";"0";"1";"0";"0";"0";"0";"17"
"410500 CATANDUVAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"410510 CENTENARIO DO SUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"2"
"410530 CEU AZUL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"410540 CHOPINZINHO";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"410550 CIANORTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"410560 CIDADE GAUCHA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"410570 CLEVELANDIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"410640 CORNELIO PROCOPIO";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"13"
"410680 CRUZ MACHADO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"7"
"410690 CURITIBA";"24";"16";"21";"20";"31";"18";"25";"47";"34";"24";"24";"13";"37";"48";"38";"0";"24";"0";"0";"36";"0";"37";"26";"33";"41";"31";"42";"3";"28";"3";"28";"794";"1485";"1974";"1666";"1306";"7977"
"410715 DIAMANTE D\'OESTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1"
