"Município";"2010/Jan";"2010/Fev";"2010/Mar";"2010/Abr";"2010/Mai";"2010/Jun";"2010/Jul";"2010/Ago";"2010/Set";"2010/Out";"2010/Nov";"2010/Dez";"2011/Jan";"2011/Fev";"2011/Mar";"2011/Abr";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Out";"2011/Nov";"2011/Set";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";" Total"
"353330 NOVA LUZITANIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1"
"353350 NOVO HORIZONTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"0";"48";"59"
"353370 OCAUCU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"353390 OLIMPIA";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"353410 ORIENTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"353430 ORLANDIA";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"3"
"353440 OSASCO";"53";"28";"22";"25";"35";"19";"10";"20";"42";"31";"2";"18";"0";"20";"27";"21";"39";"23";"27";"24";"29";"25";"7";"21";"21";"17";"16";"19";"2";"38";"20";"18";"36";"17";"24";"0";"796"
"353460 OSVALDO CRUZ";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"3"
"353470 OURINHOS";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"4"
"353500 PALESTINA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"15"
"353520 PALMEIRA D\'OESTE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"353530 PALMITAL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1"
"353540 PANORAMA";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"353550 PARAGUACU PAULISTA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"353590 PARANAPUA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"353620 PARIQUERA-ACU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2"
"353625 PARISI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"0";"0";"3"
"353630 PATROCINIO PAULISTA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"0";"0";"11"
"353650 PAULINIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"7";"0";"0";"13"
"353670 PEDERNEIRAS";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"5"
"353710 PEDREIRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"353730 PENAPOLIS";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"353740 PEREIRA BARRETO";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"7"
"353780 PIEDADE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31";"0";"0";"38";"69"
"353800 PINDAMONHANGABA";"1";"3";"0";"2";"0";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"1";"1";"0";"2";"0";"1";"3";"4";"1";"0";"0";"0";"0";"3";"1";"1";"0";"0";"0";"3";"30"
"353810 PINDORAMA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"0";"9"
"353870 PIRACICABA";"16";"7";"34";"15";"3";"22";"11";"28";"25";"21";"27";"33";"35";"23";"31";"17";"72";"17";"18";"30";"21";"22";"40";"26";"26";"23";"23";"28";"35";"19";"27";"6";"26";"25";"29";"30";"891"
"353890 PIRAJUI";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"353900 PIRANGI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"8";"0";"12"
"353930 PIRASSUNUNGA";"1";"1";"0";"0";"0";"0";"0";"2";"0";"0";"1";"1";"0";"2";"0";"2";"5";"2";"1";"2";"1";"1";"0";"0";"1";"2";"4";"1";"0";"4";"1";"2";"1";"0";"3";"3";"44"
"353940 PIRATININGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"13";"15"
"353950 PITANGUEIRAS";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"2";"9"
"353960 PLANALTO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"4"
"354000 POMPEIA";"1";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"354020 PONTAL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"2";"1";"0";"0";"0";"0";"5"
"354025 PONTALINDA";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"354060 PORTO FELIZ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"3"
"354070 PORTO FERREIRA";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"6"
"354075 POTIM";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5"
"354080 POTIRENDABA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"9"
"354090 PRADOPOLIS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"354100 PRAIA GRANDE";"6";"6";"1";"3";"0";"1";"2";"0";"4";"2";"2";"2";"4";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"34"
"354130 PRESIDENTE EPITACIO";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"4"
"354140 PRESIDENTE PRUDENTE";"12";"11";"23";"17";"9";"12";"16";"11";"13";"18";"3";"7";"13";"13";"12";"17";"16";"19";"15";"24";"16";"22";"17";"6";"20";"14";"18";"23";"32";"25";"24";"27";"0";"28";"20";"11";"584"
"354160 PROMISSAO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"354210 RAFARD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"6";"10";"17"
"354220 RANCHARIA";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"354250 REGINOPOLIS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5"
"354260 REGISTRO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"354290 RIBEIRAO BONITO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"9";"0";"15"
"354330 RIBEIRAO PIRES";"0";"1";"5";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"10"
"354340 RIBEIRAO PRETO";"25";"23";"32";"11";"21";"34";"34";"5";"14";"41";"15";"3";"25";"27";"23";"34";"45";"87";"9";"45";"22";"74";"68";"97";"22";"14";"69";"16";"42";"7";"70";"46";"15";"64";"54";"109";"1342"
"354370 RINCAO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1"
"354390 RIO CLARO";"1";"0";"2";"1";"1";"2";"3";"7";"3";"5";"4";"7";"1";"1";"3";"2";"1";"7";"4";"5";"3";"2";"1";"3";"4";"2";"2";"0";"5";"4";"4";"5";"4";"3";"5";"3";"110"
"354410 RIO GRANDE DA SERRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"27";"0";"0";"27"
"354425 ROSANA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"354480 SALES";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"3"
"354515 SALTINHO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"6";"0";"9"
"354520 SALTO";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"4"
"354530 SALTO DE PIRAPORA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"0";"0";"0";"0";"22";"0";"32"
"354540 SALTO GRANDE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"354550 SANDOVALINA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"354580 SANTA BARBARA D\'OESTE";"0";"0";"0";"1";"0";"0";"1";"0";"0";"2";"1";"1";"0";"0";"0";"1";"1";"1";"1";"0";"0";"1";"0";"2";"3";"0";"0";"0";"2";"0";"0";"2";"0";"0";"0";"0";"20"
"354600 SANTA BRANCA";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"14";"13";"29"
"354630 SANTA CRUZ DAS PALMEIRAS";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"354640 SANTA CRUZ DO RIO PARDO";"0";"1";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"3";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"14"
"354660 SANTA FE DO SUL";"1";"0";"0";"0";"0";"1";"2";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7"
"354670 SANTA GERTRUDES";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"354690 SANTA LUCIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"7";"9";"19"
"354700 SANTA MARIA DA SERRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"4"
"354730 SANTANA DE PARNAIBA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"13";"16";"37"
"354750 SANTA RITA DO PASSA QUATRO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"354780 SANTO ANDRE";"29";"20";"39";"24";"19";"18";"23";"14";"33";"29";"28";"18";"28";"21";"31";"21";"35";"4";"34";"30";"29";"31";"24";"34";"32";"26";"23";"23";"38";"17";"33";"24";"46";"32";"22";"20";"952"
"354790 SANTO ANTONIO DA ALEGRIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"7"
"354800 SANTO ANTONIO DE POSSE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"2";"0";"0";"0";"0";"4"
"354820 SANTO ANTONIO DO PINHAL";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"354850 SANTOS";"56";"26";"42";"46";"4";"5";"50";"50";"36";"28";"78";"6";"84";"37";"10";"71";"58";"51";"46";"50";"95";"13";"9";"50";"103";"63";"8";"43";"58";"45";"69";"8";"104";"10";"102";"39";"1653"
"354870 SAO BERNARDO DO CAMPO";"12";"18";"7";"6";"14";"14";"14";"9";"6";"5";"0";"5";"14";"16";"2";"35";"9";"15";"15";"10";"18";"15";"8";"12";"21";"4";"13";"17";"9";"12";"15";"20";"18";"48";"8";"17";"481"
"354880 SAO CAETANO DO SUL";"14";"3";"0";"13";"8";"1";"4";"9";"10";"0";"5";"0";"14";"5";"0";"6";"9";"19";"9";"8";"7";"6";"7";"4";"0";"7";"4";"7";"1";"17";"8";"4";"17";"7";"8";"18";"259"
"354890 SAO CARLOS";"1";"49";"18";"14";"25";"26";"16";"18";"5";"18";"7";"11";"13";"21";"30";"25";"5";"5";"32";"20";"10";"37";"11";"15";"27";"8";"17";"11";"38";"25";"34";"1";"20";"26";"0";"21";"660"
"354910 SAO JOAO DA BOA VISTA";"14";"10";"7";"3";"8";"7";"10";"4";"8";"9";"6";"6";"7";"6";"3";"8";"9";"8";"7";"5";"3";"7";"7";"7";"9";"4";"6";"5";"7";"12";"5";"5";"7";"5";"8";"8";"250"
"354940 SAO JOAQUIM DA BARRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"354970 SAO JOSE DO RIO PARDO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"354980 SAO JOSE DO RIO PRETO";"57";"48";"40";"34";"30";"35";"27";"37";"33";"30";"21";"36";"41";"34";"34";"35";"33";"50";"50";"40";"71";"53";"42";"42";"59";"36";"61";"27";"39";"72";"54";"57";"50";"61";"55";"47";"1571"
"354990 SAO JOSE DOS CAMPOS";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"9";"68";"103";"103";"7";"299"
"355000 SAO LUIS DO PARAITINGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"8";"7";"19"
"355030 SAO PAULO";"611";"919";"720";"701";"859";"686";"735";"977";"738";"809";"750";"913";"847";"952";"897";"901";"945";"963";"946";"950";"888";"994";"996";"957";"1079";"1061";"1058";"1012";"1106";"1032";"1162";"1201";"1123";"1011";"1171";"1180";"33850"
"355040 SAO PEDRO";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"355050 SAO PEDRO DO TURVO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"355070 SAO SEBASTIAO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"355080 SAO SEBASTIAO DA GRAMA";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"355100 SAO VICENTE";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"355150 SERRANA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"355170 SERTAOZINHO";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"0";"9"
"355190 SEVERINIA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"355210 SOCORRO";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"3"
"355220 SOROCABA";"20";"35";"24";"13";"16";"34";"21";"28";"30";"25";"29";"33";"45";"38";"36";"56";"23";"51";"41";"37";"44";"46";"39";"36";"43";"35";"32";"32";"42";"39";"42";"58";"38";"41";"19";"38";"1259"
"355230 SUD MENNUCCI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"2"
"355240 SUMARE";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"12";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23"
"355250 SUZANO";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"2";"0";"6";"6";"0";"0";"0";"17"
"355270 TABATINGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"0";"13"
"355280 TABOAO DA SERRA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"355310 TAIACU";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"4"
"355330 TAMBAU";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"0";"12"
"355350 TAPIRAI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"0";"0";"9";"0";"24"
"355360 TAPIRATIBA";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"13";"15";"32"
"355370 TAQUARITINGA";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"4"
"355385 TAQUARIVAI";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4"
