"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2786834 - UBS CAMBUCI","3","3","3","0","0","0","1","2","2","0","3","3","1","2","0","0","1","2","1","1","1","1","2","1","2","1","2","3","2","0","2","2","4","0","0","0"
"2786842 - UBS CAMPO LIMPO","6","7","4","2","3","3","3","8","6","5","3","2","0","1","3","0","4","2","0","0","3","3","0","2","2","0","2","0","4","0","1","0","2","0","0","2"
"2786869 - UBS CASA VERDE ALTA","3","2","4","1","2","1","1","4","2","1","1","3","4","6","7","2","6","3","0","0","0","8","4","4","2","9","4","4","7","4","5","4","8","1","2","9"
"2786877 - UBS CAXINGUI NANCI ABRANCHES","0","0","1","0","0","0","0","0","1","1","0","0","0","2","0","0","2","0","0","0","0","0","1","2","1","0","0","0","0","0","2","0","0","1","0","0"
"2786885 - UBS CHACARA INGLESA","1","0","0","0","0","2","0","1","3","0","1","0","1","0","2","0","0","1","0","0","0","1","0","1","0","0","0","1","1","1","0","0","0","0","1","1"
"2786893 - UBS CIDADE JULIA","1","0","2","2","2","1","1","2","1","0","3","2","1","0","1","0","0","1","1","0","0","1","1","1","0","2","0","2","0","3","1","0","2","0","1","1"
"2786907 - UBS CIDADE LIDER","2","0","5","3","4","2","0","1","1","1","1","3","4","5","2","7","6","8","19","6","9","12","9","7","15","21","4","22","13","10","19","11","24","24","20","17"
"2786915 - UBS CIDADE NOVA SAO MIGUEL","3","4","4","2","0","4","4","3","3","2","10","0","3","4","5","0","0","0","0","0","0","2","8","4","1","5","4","4","1","12","4","3","2","2","3","3"
"2786923 - UBS CIDADE PATRIARCA DR HERMENEGILDO MORBIN JUNIOR","0","1","0","0","0","0","0","2","0","0","0","2","0","0","1","0","1","1","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","2","1","0"
"2786931 - UBS JD DA CONQUISTA I","8","3","4","10","7","6","9","13","10","14","15","8","16","17","13","12","22","19","22","14","16","15","12","21","6","20","10","10","14","9","5","10","17","4","11","21"
"2786958 - UBS COSTA MELO","4","4","1","0","0","0","2","4","2","6","6","10","4","8","3","9","4","3","7","3","5","8","9","7","3","10","6","5","6","6","8","6","9","0","0","0"
"2786966 - AMA UBS INTEGRADA CUPECE DR WALDOMIRO PREGNOLATTO","2","1","2","0","0","3","1","2","1","0","1","1","2","1","2","3","1","1","6","0","1","9","4","4","9","9","1","5","6","2","0","0","0","9","7","4"
"2786974 - UBS DOM ANGELICO","1","3","0","0","0","0","2","3","5","10","1","4","12","1","2","6","9","1","5","9","7","17","4","7","12","6","9","6","14","6","6","14","5","0","0","0"
"2786982 - UBS DOM JOAO NERY","12","14","23","0","0","0","3","9","10","16","15","12","12","15","8","12","14","14","0","0","0","6","11","20","13","15","15","25","19","20","17","18","10","8","19","18"
"2786990 - UBS DOM LUCIANO BERGAMIM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2787008 - UBS DOMINGOS MANTELLI","2","0","3","0","1","2","1","3","0","0","0","0","0","0","1","1","1","0","1","0","0","0","1","0","1","1","0","1","1","2","0","1","1","1","0","0"
"2787024 - AMA UBS INTEGRADA ELISIO TEIXEIRA LEITE","3","4","5","5","6","4","5","5","8","0","5","7","0","7","5","1","1","5","4","2","5","7","3","4","3","6","2","1","6","1","0","0","0","0","0","0"
"2787032 - UBS ENGENHEIRO TRINDADE","1","2","2","1","2","1","2","0","0","0","2","2","2","0","1","0","0","0","1","1","3","1","2","3","0","0","1","1","3","0","0","0","0","2","2","1"
"2787040 - UBS FAZENDA DA JUTA I","3","2","1","0","1","1","1","2","1","1","0","3","1","3","0","1","0","2","2","2","1","1","4","0","0","2","2","0","1","1","0","0","0","0","0","3"
"2787059 - UBS FERROVIARIOS","7","3","6","0","0","0","4","6","3","5","2","4","5","3","9","10","6","2","7","5","4","12","11","5","9","6","2","4","7","9","10","9","9","0","0","0"
"2787067 - UBS GAIVOTAS","2","4","0","3","2","0","8","6","3","5","6","4","6","15","4","0","0","0","16","7","11","14","11","8","7","16","4","16","11","9","12","9","12","6","9","13"
"2787075 - UBS GLEBA DO PESSEGO","1","0","3","0","1","1","2","1","2","1","0","1","3","3","1","3","3","0","4","3","4","5","4","1","2","3","2","5","6","8","7","8","6","7","6","5"
"2787083 - UBS GUAIANAZES","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1"
"2787091 - UBS JARDIM DOS EUCALIPTOS HELIO MOREIRA SALLES","1","3","1","3","2","0","5","1","2","4","4","1","1","6","2","3","6","3","2","1","5","3","2","5","1","4","1","1","2","8","0","0","0","0","1","4"
"2787105 - UBS HORIZONTE AZUL","1","3","2","2","0","1","0","1","3","1","1","0","0","0","1","0","0","1","0","1","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1"
"2787113 - UBS HUMAITA","0","1","4","0","0","0","0","1","2","0","0","0","0","0","0","0","2","1","1","0","3","0","2","3","3","1","1","0","1","2","1","2","2","0","0","0"
"2787121 - UBS IGUACU","0","0","1","0","2","0","6","2","5","5","3","1","1","7","3","3","4","3","7","2","7","6","3","6","9","10","2","7","4","4","0","0","0","2","8","3"
"2787148 - UBS DR ILZA WELTMAN HUTZLER","5","20","20","3","17","16","3","9","12","4","7","16","12","6","11","10","3","6","15","10","4","14","10","6","7","15","5","15","10","12","15","12","7","6","14","10"
"2787156 - UBS JD AEROPORTO DR MASSAKI UDIHARA","0","0","0","1","3","2","0","3","0","0","3","0","0","0","3","1","1","0","0","0","0","0","0","1","0","0","0","2","1","0","0","1","2","0","0","0"
"2787172 - UBS J APUANA","0","1","0","0","0","1","0","1","3","1","1","0","0","2","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","1","1","0","1","1","0"
"2787180 - UBS JD APURA","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2787199 - UBS J ARACATI","1","0","2","0","0","0","0","2","1","0","0","1","0","0","2","0","0","0","2","0","0","1","0","0","0","2","0","0","1","0","0","1","0","1","1","0"
"2787202 - UBS J AURORA","3","0","2","0","0","0","0","2","1","2","1","2","0","1","2","0","0","0","2","2","0","0","2","1","2","4","3","1","0","1","0","1","2","0","0","2"
"2787210 - UBS JD BOA VISTA","7","6","4","3","1","4","6","1","5","1","2","3","2","4","2","1","3","1","0","0","0","2","1","2","0","2","2","0","3","4","2","0","1","1","2","3"
"2787229 - UBS JARDIM CAMPINAS","0","0","0","0","1","0","0","0","1","2","1","1","0","1","0","1","1","2","1","4","0","0","2","1","2","1","3","1","2","1","0","0","2","2","3","1"
"2787237 - UBS J CAMPOS","2","3","3","0","0","0","5","3","2","4","1","2","7","10","3","8","6","5","0","0","0","2","9","10","5","8","8","5","2","14","11","3","10","7","6","3"
"2787245 - AMA UBS J CAPELA","1","0","2","0","2","1","0","0","0","0","2","1","0","0","1","0","1","3","0","0","0","0","0","2","0","2","0","0","0","1","0","1","2","0","0","0"
"2787253 - AMA UBS JARDIM CASTRO ALVES DRA MARIA CRISTINA F","2","3","1","3","2","0","2","3","5","1","2","3","8","6","5","0","0","0","1","4","6","3","3","5","4","2","6","4","3","6","6","9","4","6","3","4"
"2787261 - UBS JARDIM CIDADE PIRITUBA","7","8","6","1","7","7","7","9","11","9","4","6","5","7","7","7","10","1","8","4","8","6","7","9","1","4","5","4","7","4","4","2","4","13","3","5"
"2787288 - UBS J COIMBRA","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","0","1","0","2","2","1","1","2","2","0","0","3","0","0","2","3","0","0","4"
"2787296 - UBS JARDIM COLONIAL","0","1","1","1","0","1","0","2","1","0","0","2","1","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","3","2","1","0","2","3","0","1"
"2787318 - UBS J COMERCIAL","1","1","1","0","1","1","1","0","1","1","0","2","1","1","1","1","1","1","2","1","1","3","4","2","0","1","2","2","2","1","1","0","2","1","2","4"
"2787326 - UBS JD D ABRIL","0","1","0","0","0","1","0","0","1","0","0","0","1","2","0","1","1","2","0","1","0","0","1","1","1","0","1","0","0","1","0","0","1","0","0","0"
"2787334 - UBS J DAS CAMELIAS","5","3","1","12","4","2","11","8","2","5","9","5","3","7","10","0","0","0","0","0","0","4","7","3","3","3","6","6","2","7","1","3","4","1","4","2"
"2787342 - AMA UBS INTEGRADA JD DAS LARANJEIRAS","0","0","0","0","0","0","0","1","0","2","0","1","0","0","1","0","2","0","0","0","0","1","2","4","0","0","1","0","1","3","0","1","0","0","0","0"
"2787350 - AMA UBS INTEGRADA JD DAS OLIVEIRAS","2","1","0","0","0","0","0","3","2","3","3","3","2","5","2","3","2","3","0","0","0","0","2","5","4","3","2","5","5","7","1","3","2","4","5","4"
"2787369 - UBS JARDIM ELIANE","19","18","8","15","14","6","12","19","16","7","17","17","8","12","15","0","0","0","15","8","15","4","6","8","7","14","10","3","5","12","5","7","12","5","6","9"
"2787377 - UBS JARDIM ETELVINA","1","1","0","0","0","0","0","0","0","0","1","2","0","1","1","1","3","0","1","0","0","1","1","4","0","0","0","0","1","2","0","0","1","0","0","2"
"2787385 - UBS J FANGANIELLO","9","8","5","0","0","0","13","12","12","12","9","7","9","9","11","12","12","14","0","0","0","6","9","12","9","14","11","13","8","10","8","9","16","5","6","5"
"2787393 - UBS J GERMANIA","0","1","0","0","1","0","1","1","1","1","0","1","0","1","0","0","0","0","1","1","1","0","0","1","1","2","0","3","1","0","0","0","1","0","3","0"
"2787407 - UBS JARDIM GUANABARA","0","0","1","0","0","0","0","0","0","0","1","1","1","0","2","0","1","0","0","0","1","1","1","0","0","1","2","0","2","1","0","0","0","0","0","1"
"2787415 - UBS JARDIM GUARANI","16","16","22","8","10","11","11","14","15","7","10","9","13","13","8","15","7","4","13","14","19","11","11","10","15","12","15","7","8","6","14","6","12","0","0","0"
"2787423 - UBS J GUARUJA","1","0","1","0","0","1","1","3","0","1","1","1","1","1","3","0","0","1","0","0","1","1","0","0","0","1","0","0","1","0","0","1","1","1","0","1"
"2787431 - UBS J HELIAN","3","1","1","0","3","3","4","3","1","2","3","2","6","4","1","3","3","5","6","8","5","6","3","2","11","7","6","5","6","6","7","8","6","3","6","5"
"2787458 - UBS J HERCULANO","0","0","0","0","0","0","2","0","0","1","0","0","2","2","0","1","2","0","0","1","4","1","0","2","0","2","0","0","0","1","0","0","1","0","0","0"
"2787466 - UBS JARDIM ICARAI BRASILANDIA DR DANIEL ALVES GRANGEIRO","4","2","1","2","0","2","1","3","3","0","2","2","0","0","4","0","2","4","0","1","0","0","0","4","1","4","2","3","7","2","7","7","2","11","2","6"
"2787474 - AMA UBS JARDIM ICARAI QUINTANA","1","3","2","0","1","1","0","0","1","2","2","1","4","1","1","0","0","0","2","1","1","1","3","2","1","1","3","4","4","0","1","1","0","0","3","6"
"2787482 - UBS JD IV CENTENARIO","0","0","2","0","0","0","0","0","0","0","0","0","1","2","0","2","0","1","1","0","1","1","1","0","1","2","0","1","0","0","0","2","3","1","1","1"
"2787490 - UBS J IVA","3","3","3","0","0","0","0","3","0","3","4","1","1","4","0","5","0","3","2","2","1","1","3","1","1","1","1","1","4","6","2","0","0","1","0","2"
"2787504 - UBS JARDIM JAPAO","0","6","7","0","0","6","1","2","6","2","1","3","0","2","1","0","0","0","0","0","0","0","0","0","2","2","1","0","0","0","0","2","0","0","0","0"
"2787512 - UBS JD JAQUELINE","4","2","3","5","4","1","2","6","4","0","4","2","0","0","2","0","0","0","0","0","4","2","1","3","2","3","1","1","0","0","1","2","1","0","0","0"
"2787520 - AMA UBS INTEGRADA JARDIM JOAMAR","0","0","2","0","0","0","0","0","0","0","1","1","0","1","0","1","0","2","0","0","0","1","2","0","1","0","1","2","2","2","3","0","0","0","2","1"
"2787547 - UBS JARDIM KERALUX","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","1","0","0","0","1","0","1","2"
"2787555 - AMA UBS INTEGRADA JARDIM LADEIRA ROSA","6","4","8","1","3","7","3","4","5","1","2","4","0","0","3","3","2","5","0","0","0","2","5","3","3","7","4","3","6","2","1","6","9","7","4","7"
"2787563 - UBS J LIDIA","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","1","0","0","0","1","0","0","1","0","0","0","1"
"2787598 - UBS PROF JANDIRA MASSUR V GUMERCINDO","0","2","0","0","0","0","0","1","1","1","1","1","0","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","0","1","0","0"
"2787601 - AMA UBS JD MIRIAM MANOEL SOARES DE OLIVEIRA","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","1","0","1","0","0","1","1","1","0","0","0","0","1","1","1","0","1","0","1","0"
"2787628 - AMA UBS JARDIM MIRNA","9","12","4","9","14","4","7","8","9","5","6","9","2","4","8","0","0","0","7","4","8","19","8","6","13","10","5","10","12","8","9","13","13","6","5","11"
"2787636 - UBS JARDIM MITSUTANI","13","5","2","25","8","5","12","20","7","5","21","9","0","14","11","1","7","21","1","0","9","4","2","4","3","0","2","5","1","1","4","2","1","0","3","0"
"2787644 - UBS J NAKAMURA","0","1","1","1","1","1","0","0","2","2","0","0","0","0","1","0","2","1","0","1","0","0","1","1","0","1","4","1","0","1","0","1","1","0","0","1"
"2787652 - UBS JD NITEROI","0","0","0","1","0","0","2","0","0","0","1","0","0","3","0","0","1","1","0","1","2","0","1","0","1","0","1","1","1","1","0","1","0","0","1","2"
"2787660 - UBS JARDIM PANAMERICANO","0","0","1","0","0","1","0","0","0","0","0","0","0","1","2","1","2","0","2","1","0","0","2","4","0","1","1","0","3","1","0","1","4","0","1","0"
"2787679 - AMA UBS INTEGRADA JARDIM PAULISTANO","17","27","28","10","18","34","24","23","32","24","14","23","21","23","22","18","19","13","30","20","18","22","19","18","24","41","23","17","25","26","15","18","18","15","13","22"
"2787687 - UBS JARDIM PENHA","2","2","1","0","0","0","1","1","2","1","1","3","1","0","1","1","0","0","0","0","1","0","2","1","1","0","1","0","1","2","1","1","1","0","1","1"
"2787695 - UBS JD PERI","1","1","8","1","2","5","1","0","2","1","4","0","2","1","0","2","2","5","1","4","4","1","3","1","0","0","3","0","4","3","2","1","5","1","3","3"
"2787709 - UBS JARDIM REPUBLICA","0","0","1","2","1","0","0","0","0","0","3","1","1","0","1","0","0","0","0","1","0","2","1","0","1","1","1","0","1","1","1","1","0","1","1","0"
"2787717 - UBS J ROBRU GUAIANAZES","2","2","0","0","0","0","1","3","3","1","1","0","1","1","2","0","5","1","2","0","3","1","1","1","0","1","0","0","1","2","3","0","2","2","1","0"
"2787725 - UBS JARDIM ROBRU MESSIAS JOSE DA SILVA","7","10","12","0","0","0","10","11","13","9","6","4","11","12","8","18","7","8","0","0","0","11","15","11","16","13","13","8","15","15","15","12","11","14","5","14"
"2787733 - UBS VILA ITAIM","8","16","11","5","5","10","8","11","16","5","2","5","5","1","0","1","1","0","0","1","0","3","4","5","25","36","25","5","10","9","25","23","29","13","7","9"
"2787741 - UBS JD ROSELI","0","3","3","1","3","2","4","3","4","1","2","5","2","8","5","1","3","9","1","2","5","0","1","6","1","0","4","0","3","3","1","2","1","0","0","0"
"2787768 - UBS J SAO BENTO","3","1","1","0","1","2","2","3","0","1","0","1","0","1","3","0","0","0","1","0","0","0","2","2","2","0","2","3","0","1","1","2","0","0","1","0"
"2787776 - UBS JARDIM SAO FRANCISCO I","9","2","1","6","3","1","10","4","1","4","4","0","7","5","4","0","0","0","11","7","7","12","9","19","4","10","6","5","4","5","0","0","0","4","5","9"
"2787784 - AMA UBS INTEGRADA JARDIM SAO JORGE DR PAULO EDUARDO ELIAS","1","5","8","0","3","4","0","0","7","1","0","5","0","3","0","0","1","1","0","0","0","1","2","2","0","1","1","0","2","2","0","0","4","1","1","0"
"2787806 - UBS JARDIM SAO NICOLAU","2","2","1","3","1","2","1","2","1","1","5","3","1","2","2","0","0","0","1","1","3","3","2","0","1","1","0","2","4","2","0","0","0","4","2","1"
"2787814 - UBS JARDIM SAO NORBERTO","0","1","1","0","0","0","1","3","0","0","0","1","0","2","0","0","0","0","1","0","0","0","0","0","1","2","0","1","1","0","0","1","2","1","2","1"
"2787822 - UBS JARDIM SAPOPEMBA","3","1","3","0","3","3","0","1","1","0","0","2","2","4","7","3","3","1","5","3","5","8","0","3","5","7","2","9","6","3","0","0","0","3","6","8"
"2787830 - UBS J SECKLER","12","3","8","7","9","4","7","11","4","12","13","9","12","6","5","10","14","10","12","10","7","7","12","19","5","12","12","16","6","14","10","6","8","11","13","6"
"2787849 - UBS J SILVA TELLES","7","5","16","0","0","0","0","9","1","1","2","5","2","2","6","1","2","6","0","0","0","1","4","2","2","5","6","6","4","5","7","3","4","4","4","3"
"2787857 - UBS JARDIM SINHA","3","1","3","5","3","0","4","5","2","0","5","1","3","3","4","6","1","5","7","3","4","3","7","0","5","10","6","2","2","10","0","0","0","1","3","6"
"2787865 - UBS JD STA TEREZINHA","8","8","7","5","8","6","9","15","10","5","6","11","19","10","10","13","6","5","17","19","12","8","17","6","9","17","19","7","8","12","3","12","15","4","3","5"
"2787873 - AMA UBS INTEGRADA JD SANTO ANDRE","3","4","1","2","1","1","1","3","4","1","6","1","3","2","3","1","1","3","0","5","1","1","1","1","1","0","4","0","1","0","2","1","2","2","0","2"
"2787881 - AMA UBS INTEGRADA JARDIM TIETE I OSCAR PEREIRA DA SILVA","4","1","2","0","2","4","1","2","0","3","1","2","5","4","4","8","6","3","6","11","5","7","7","3","0","6","8","6","4","8","5","3","3","7","4","6"
"2787903 - UBS JARDIM TRES CORACOES","7","0","3","2","1","1","3","7","1","0","4","1","5","6","7","0","0","0","8","3","3","4","6","6","7","12","7","9","5","6","9","7","9","6","9","7"
"2787911 - UBS JD UMUARAMA","0","2","0","0","1","1","1","0","1","1","0","2","1","0","0","0","2","0","0","1","0","1","3","2","0","2","2","1","0","0","0","2","0","0","1","0"
"2787938 - UBS J VERA CRUZ PERDIZES","2","2","10","0","2","5","0","2","2","0","0","3","0","0","1","1","0","1","0","0","0","5","1","0","2","2","1","9","10","2","7","5","3","4","9","7"
"2787946 - UBS JARDIM VISTA ALEGRE","21","42","29","13","17","22","11","16","29","13","18","23","15","14","16","18","16","18","17","10","9","21","17","19","16","15","17","14","20","17","17","12","20","18","17","12"
"2787954 - UBS J VITORIA","0","0","1","0","0","0","2","1","0","0","1","0","0","2","1","1","2","0","1","1","0","2","2","2","0","2","1","1","0","5","1","2","2","1","0","0"
"2787962 - UBS JACANA","0","1","1","0","0","4","0","0","1","1","1","1","0","0","1","1","1","1","1","1","0","1","1","1","1","1","0","0","1","0","0","2","1","1","0","1"
"2787970 - UBS JARAGUA","5","9","6","0","0","0","4","3","9","6","4","8","9","6","4","3","6","1","0","0","0","10","1","9","4","8","10","7","12","6","7","3","9","8","7","7"
"2787989 - UBS J INDAIA","13","13","12","2","3","3","14","15","13","13","8","5","7","11","11","15","11","13","0","0","0","8","19","10","14","17","12","16","10","18","11","16","17","11","13","15"
"2787997 - UBS JORDANOPOLIS","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0"
"2788004 - UBS JOSE MARCILIO MALTA CARDOSO","1","3","2","1","1","1","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2788012 - UBS CONJUNTO DO IPESP","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","2","0","0","0"
"2788020 - UBS FAZENDA DA JUTA II","2","3","1","1","1","1","4","5","1","3","2","0","5","4","2","4","4","3","7","7","2","1","4","5","1","6","6","0","4","5","0","0","0","0","1","4"
"2788039 - UBS LARANJEIRAS","0","2","2","1","1","1","2","0","1","0","1","0","0","2","0","0","1","3","0","0","2","0","0","0","2","0","0","0","0","0","0","1","1","0","0","1"
"2788047 - AMA UBS INTEGRADA LAUZANE PAULISTA","0","3","0","1","0","2","0","0","1","0","1","0","0","0","2","0","0","1","0","1","0","1","1","1","0","1","1","1","1","1","0","1","0","0","2","3"
"2788055 - UBS LUIZ ERNESTO MAZZONI","0","1","4","0","0","1","0","0","0","0","0","2","2","2","0","0","0","1","1","3","1","0","2","0","2","2","1","0","0","1","1","1","2","0","1","0"
"2788063 - UBS MANOEL JOAQUIM PERA","5","10","3","2","2","4","4","5","9","0","2","2","1","2","2","3","0","2","0","0","0","6","3","0","12","1","4","9","6","2","13","6","1","6","9","3"
"2788071 - UBS MARIA CECILIA DONNANGELO","2","2","2","0","1","0","2","1","0","0","1","0","2","1","2","0","0","0","1","0","0","3","0","1","2","0","1","0","0","0","0","0","0","2","2","2"
"2788098 - UBS MATA VIRGEM","0","2","0","0","2","2","1","3","1","3","3","2","0","3","1","0","3","1","0","1","1","2","2","2","1","3","0","3","2","4","1","0","1","3","0","4"
"2788101 - UBS MILTON SANTOS","0","3","1","1","0","3","0","0","1","0","0","2","1","0","0","3","0","0","0","1","1","0","2","2","0","1","3","1","1","1","0","0","0","1","0","0"
"2788128 - UBS MOINHO VELHO II","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","1","0","0","0","2","3","3","0","0","0","2","2","0","2","1"
"2788136 - UBS MOINHO VELHO","4","9","9","9","5","5","8","7","12","7","9","4","3","9","4","5","6","13","5","4","6","8","2","5","5","8","5","8","5","4","5","5","6","6","8","10"
"2788144 - UBS NOSSA S DO BRASIL ARMANDO DARIENZO","1","1","2","0","0","0","0","4","1","0","1","3","0","1","1","1","1","4","1","1","1","3","1","0","1","1","1","0","4","4","1","1","2","0","0","0"
"2788152 - UBS JD NOVE DE JULHO","1","0","0","0","1","2","0","2","0","1","1","1","1","0","1","1","1","0","0","1","0","0","2","1","1","0","0","0","0","1","1","2","0","0","0","0"
"2788160 - UBS NOVO JARDIM I","2","1","0","3","0","1","2","3","1","4","4","1","9","3","3","6","5","8","2","9","3","4","6","5","5","5","8","5","5","6","7","6","6","5","6","6"
"2788179 - AMA UBS INTEGRADA PARADA XV DE NOVEMBRO","1","1","0","0","1","1","1","1","1","0","0","2","1","0","0","0","2","0","0","1","1","1","1","2","1","2","1","1","0","0","3","1","2","3","1","3"
"2788187 - UBS PARAISOPOLIS","5","5","4","7","4","7","3","10","7","3","8","8","1","5","9","3","1","6","3","1","3","0","4","3","2","4","4","3","1","5","4","4","5","2","7","1"
"2788195 - AMA UBS INTEGRADA PARI","3","7","5","4","4","11","5","5","7","3","3","2","5","6","4","4","5","9","2","1","5","7","4","7","11","9","2","18","14","10","26","21","12","13","11","12"
"2788209 - UBS PAULO FELDMAN NITRO OPERARIA","2","1","0","6","2","2","3","2","0","7","8","1","2","5","1","3","7","5","5","4","6","1","3","7","5","4","2","4","2","2","4","4","3","2","6","3"
"2788217 - AMA UBS INTEGRADA PAULO VI","9","16","12","7","16","10","5","8","15","0","7","17","0","7","8","2","3","4","0","0","0","3","6","5","5","5","1","9","6","5","7","5","5","7","8","6"
"2788225 - AMA UBS INTEGRADA PERUS","2","2","2","1","3","4","5","2","3","3","1","3","2","3","6","0","0","2","3","2","4","3","1","0","3","5","1","0","3","0","0","0","0","3","3","1"
"2788233 - AMA UBS INTEGRADA PARQUE ANHANGUERA","1","0","0","0","1","2","1","0","0","0","0","1","1","3","4","4","1","0","5","0","3","1","1","0","0","3","1","1","2","3","0","0","0","1","0","1"
"2788241 - AMA UBS INTEGRADA ANHANGUERA","2","0","1","0","4","3","1","2","1","0","0","4","1","2","0","1","1","2","1","1","1","3","0","1","1","2","1","1","4","2","0","0","0","0","0","0"
"2788268 - UBS PARQUE ARARIBA","10","2","2","2","1","3","1","10","5","1","2","0","2","2","8","1","2","2","1","2","4","1","2","1","1","1","2","0","1","2","3","1","2","2","0","1"
"2788276 - UBS PQ BOA ESPERANCA","1","0","1","0","1","1","0","1","1","0","0","1","0","1","2","0","0","0","2","1","2","1","1","1","1","2","2","1","1","2","1","2","2","0","0","0"
"2788284 - AMA UBS INTEGRADA PQ BRISTOL","9","7","5","6","1","1","9","5","11","11","15","2","8","12","7","16","11","9","13","6","6","4","19","13","6","10","8","16","4","18","8","8","8","8","12","9"
"2788292 - AMA UBS PQ DOROTEIA","0","0","0","0","0","1","0","0","0","0","0","1","2","0","0","0","1","1","1","2","0","0","2","0","0","0","1","0","1","2","0","1","1","0","0","1"
"2788306 - UBS PQ EDU CHAVES","1","3","1","1","0","0","3","0","6","0","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","2","0","0","0"
"2788314 - UBS PQ ENGENHO II","0","2","1","1","2","3","1","0","1","0","5","1","0","0","7","0","0","0","0","0","2","0","2","0","0","1","1","0","0","1","1","0","3","0","1","0"
"2788322 - AMA UBS PARQUE FERNANDA","0","3","1","1","0","3","0","2","2","2","1","1","1","0","0","1","0","1","2","2","3","0","3","2","0","1","3","1","4","2","0","1","1","4","2","4"
"2788330 - UBS PQ IMPERIAL MANOEL ANTONIO DA SILVA SARAGOCA","1","0","0","0","2","1","0","1","0","0","0","2","0","0","0","0","0","1","0","0","0","2","1","0","0","1","0","0","2","1","0","0","0","0","0","0"
"2788349 - UBS PARQUE NOVO MUNDO I","3","1","4","2","4","2","2","1","4","1","2","2","3","2","0","3","2","2","0","0","0","2","4","3","1","0","1","4","1","3","0","2","2","0","3","4"
"2788357 - UBS PARQUE NOVO MUNDO II","1","0","1","1","0","3","0","0","0","3","0","1","0","1","4","0","3","3","0","0","0","1","1","1","0","1","2","1","0","1","0","2","1","1","2","1"
"2788365 - AMA UBS PQ NOVO STO AMARO","0","1","1","1","0","0","2","1","0","0","0","0","0","1","1","0","0","0","0","0","2","1","0","1","1","1","0","1","2","1","0","0","3","0","1","1"
"2788373 - UBS PARQUE PERUCHE","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0"
"2788381 - UBS PARQUE REGINA PERINA ALVES TEIXEIRA","10","5","11","10","1","5","13","14","3","17","9","7","10","12","11","16","16","13","20","12","14","13","22","15","13","17","9","14","11","19","17","16","19","12","11","14"
"2788403 - UBS PARQUE RESIDENCIAL COCAIA INDEPENDENTE","3","1","2","3","1","2","0","4","3","0","3","3","0","3","4","0","0","0","4","0","1","0","2","0","2","4","1","1","1","2","1","3","2","1","1","5"
"2788411 - UBS STA MADALENA","1","1","0","0","1","0","0","1","2","0","0","1","1","0","1","1","0","0","1","1","2","0","1","0","1","1","0","0","1","1","0","0","0","0","1","1"
"2788438 - UBS IACAPE JD PLANALTO","2","5","1","2","1","3","4","2","2","6","3","4","5","6","5","4","8","6","8","6","5","4","6","10","7","8","8","8","4","6","0","0","0","6","5","3"
"2788446 - UBS PQ STA RITA","15","20","19","6","8","8","19","15","27","10","12","12","15","18","16","17","16","18","6","6","7","9","17","14","17","22","15","12","14","22","15","17","14","12","13","16"
"2788454 - AMA UBS PQ STO ANTONIO","21","5","3","18","4","5","34","21","7","23","20","3","23","26","15","0","0","0","20","22","30","23","24","22","11","20","27","29","24","24","18","13","22","0","0","0"
"2788470 - UBS REAL PQ PAULO MANGABEIRA ALBERNAZ FILHO","1","0","2","0","1","1","0","0","0","0","0","0","0","1","0","1","0","1","0","2","0","0","0","1","0","0","2","0","0","0","0","1","0","0","0","0"
"2788489 - UBS RECANTO VERDE DO SOL","3","3","4","1","1","3","2","4","2","2","3","2","5","4","3","0","0","0","3","4","3","2","0","4","2","2","4","4","1","2","3","2","5","2","3","3"
