"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2787024 - AMA UBS INTEGRADA ELISIO TEIXEIRA LEITE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","68","0","35","51","0","47","57","0","37","44","0","43","32","0"
"2787032 - UBS ENGENHEIRO TRINDADE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","35","0","22","28","0","26","26","0","28","26","0","21","23","0"
"2787040 - UBS FAZENDA DA JUTA I","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","13","0","10","13","0","11","19","0","16","9","0","7","6","0"
"2787059 - UBS FERROVIARIOS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","20","0","7","14","0","11","16","0","10","11","0","16","11","0"
"2787067 - UBS GAIVOTAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","33","0","27","29","0","25","43","0","30","23","0","15","18","0"
"2787075 - UBS GLEBA DO PESSEGO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","12","0","11","11","0","8","10","0","13","13","0","8","5","0"
"2787083 - UBS GUAIANAZES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","15","0","11","12","0","13","18","0","19","15","0","14","17","0"
"2787091 - UBS JARDIM DOS EUCALIPTOS HELIO MOREIRA SALLES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","11","0","7","16","0","13","4","0","16","11","0","5","11","0"
"2787105 - UBS HORIZONTE AZUL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","19","0","27","16","0","8","18","0","14","21","0","10","20","0"
"2787113 - UBS HUMAITA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","37","0","30","31","0","33","33","0","33","26","0"
"2787121 - UBS IGUACU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","22","0","24","15","0","22","20","0","30","18","0","17","16","0"
"2787148 - UBS DR ILZA WELTMAN HUTZLER","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","35","0","16","32","0","22","27","0","24","25","0","21","14","0"
"2787156 - UBS JD AEROPORTO DR MASSAKI UDIHARA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","25","0","15","23","0","14","17","0","26","21","0","27","18","0"
"2787180 - UBS JD APURA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","10","0","16","12","0","24","16","0","10","18","0","14","27","0"
"2787199 - UBS J ARACATI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","33","0","27","34","0","15","25","0","33","26","0","21","19","0"
"2787202 - UBS J AURORA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","36","0","42","36","0","47","35","0","35","43","0","36","39","0"
"2787210 - UBS JD BOA VISTA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","18","0","21","31","0","14","28","0","21","16","0","23","17","0"
"2787229 - UBS JARDIM CAMPINAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","17","0","15","21","0","28","19","0","29","22","0","21","20","0"
"2787237 - UBS J CAMPOS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","25","0","22","35","0","15","41","0","24","22","0","23","18","0"
"2787245 - AMA UBS J CAPELA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","24","0","20","26","0","29","31","0","33","22","0","26","29","0"
"2787253 - AMA UBS JARDIM CASTRO ALVES DRA MARIA CRISTINA F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","53","0","50","69","0","56","55","0","49","51","0","63","62","0"
"2787261 - UBS JARDIM CIDADE PIRITUBA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","25","0","16","25","0","11","17","0","20","13","0","26","11","0"
"2787288 - UBS J COIMBRA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","32","0","28","23","0","27","38","0","12","28","0","17","21","0"
"2787296 - UBS JARDIM COLONIAL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","27","0","28","22","0","37","31","0","38","36","0","16","23","0"
"2787318 - UBS J COMERCIAL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","38","0","38","40","0","39","38","0","39","40","0","35","34","0"
"2787326 - UBS JD D ABRIL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","11","0","14","16","0","22","12","0","12","16","0","7","14","0"
"2787334 - UBS J DAS CAMELIAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","24","0","19","29","0","10","15","0","38","22","0","26","18","0"
"2787342 - AMA UBS INTEGRADA JD DAS LARANJEIRAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","24","0","16","6","0","18","14","0","29","18","0","26","27","0"
"2787350 - AMA UBS INTEGRADA JD DAS OLIVEIRAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62","57","0","66","59","0","54","59","0","56","75","0","50","48","0"
"2787369 - UBS JARDIM ELIANE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2787377 - UBS JARDIM ETELVINA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","34","0","34","33","0","34","35","0","24","31","0","29","20","0"
"2787385 - UBS J FANGANIELLO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","27","0","24","34","0","30","34","0","33","28","0","28","23","0"
"2787393 - UBS J GERMANIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","19","0","8","16","0","13","7","0","9","7","0","19","17","0"
"2787407 - UBS JARDIM GUANABARA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","31","0","26","35","0","22","23","0","15","23","0","35","25","0"
"2787415 - UBS JARDIM GUARANI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","25","0","21","17","0","18","23","0","33","13","0","26","17","0"
"2787423 - UBS J GUARUJA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","30","0","33","34","0","29","25","0","32","36","0","21","19","0"
"2787431 - UBS J HELIAN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","13","0","15","13","0","15","6","0","11","16","0","11","13","0"
"2787458 - UBS J HERCULANO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","11","0","12","22","0","11","13","0","10","16","0","13","17","0"
"2787466 - UBS JARDIM ICARAI BRASILANDIA DR DANIEL ALVES GRANGEIRO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","28","0","21","23","0","21","12","0","20","21","0","14","16","0"
"2787474 - AMA UBS JARDIM ICARAI QUINTANA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","27","0","45","53","0","39","48","0","64","51","0","64","48","0"
"2787482 - UBS JD IV CENTENARIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","24","0","14","18","0","17","20","0","18","21","0","26","20","0"
"2787490 - UBS J IVA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","25","0","24","36","0","28","27","0","32","26","0","26","21","0"
"2787504 - UBS JARDIM JAPAO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","39","0","34","36","0","28","29","0","31","29","0","25","26","0"
"2787512 - UBS JD JAQUELINE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","7","0","33","33","0","42","44","0","36","37","0","32","45","0"
"2787539 - UBS JD KAGOHARA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","17","0","19","9","0","12","17","0","18","22","0","12","8","0"
"2787547 - UBS JARDIM KERALUX","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","9","0","11","16","0","15","18","0","10","12","0","8","11","0"
"2787555 - AMA UBS INTEGRADA JARDIM LADEIRA ROSA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","19","0","17","18","0","24","16","0","27","20","0","16","28","0"
"2787563 - UBS J LIDIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","32","0","26","41","0","38","26","0","25","26","0","23","28","0"
"2787598 - UBS PROF JANDIRA MASSUR V GUMERCINDO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","22","0","13","17","0","10","17","0","21","15","0","24","12","0"
"2787601 - AMA UBS JD MIRIAM MANOEL SOARES DE OLIVEIRA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2787628 - AMA UBS JARDIM MIRNA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","32","0","41","31","0","25","25","0","25","34","0","23","27","0"
"2787636 - UBS JARDIM MITSUTANI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","36","0","47","60","0","42","40","0","49","31","0","33","45","0"
"2787644 - UBS J NAKAMURA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","26","0","25","21","0","13","27","0","30","25","0","19","20","0"
"2787652 - UBS JD NITEROI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","37","0","16","22","0","24","33","0","26","26","0","28","22","0"
"2787660 - UBS JARDIM PANAMERICANO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","23","0","14","11","0","10","21","0","6","7","0","13","25","0"
"2787679 - AMA UBS INTEGRADA JARDIM PAULISTANO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","37","0","31","37","0","29","34","0","30","22","0","26","41","0"
"2787687 - UBS JARDIM PENHA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","19","0","15","20","0","20","20","0","24","17","0","15","17","0"
"2787695 - UBS JD PERI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","46","0","53","57","0","44","66","0","54","65","0","57","46","0"
"2787709 - UBS JARDIM REPUBLICA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","7","0","30","26","0","28","32","0","7","2","0","0","0","0"
"2787717 - UBS J ROBRU GUAIANAZES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","36","0","29","34","0","18","23","0","44","34","0","36","20","0"
"2787725 - UBS JARDIM ROBRU MESSIAS JOSE DA SILVA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","27","0","32","38","0","28","34","0","24","30","0","23","25","0"
"2787733 - UBS VILA ITAIM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","42","0","44","44","0","60","40","0","50","34","0","36","59","0"
"2787741 - UBS JD ROSELI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","26","0","36","32","0","29","35","0","41","34","0","40","27","0"
"2787768 - UBS J SAO BENTO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36","40","0","40","42","0","41","43","0","37","38","0","29","41","0"
"2787776 - UBS JARDIM SAO FRANCISCO I","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","22","0","23","20","0","28","16","0","25","28","0","14","17","0"
"2787784 - AMA UBS INTEGRADA JARDIM SAO JORGE DR PAULO EDUARDO ELIAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","41","0","17","23","0","21","24","0","22","24","0","21","20","0"
"2787806 - UBS JARDIM SAO NICOLAU","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","20","0","5","7","0","10","13","0","11","8","0","14","16","0"
"2787814 - UBS JARDIM SAO NORBERTO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","19","0","16","26","0","18","17","0","16","13","0","14","19","0"
"2787822 - UBS JARDIM SAPOPEMBA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","0","19","36","0","24","27","0","40","24","0","27","11","0"
"2787830 - UBS J SECKLER","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0"
"2787849 - UBS J SILVA TELLES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","11","0","8","11","0","9","5","0","7","13","0","17","9","0"
"2787857 - UBS JARDIM SINHA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","31","0","20","36","0","24","38","0","21","25","0","15","21","0"
"2787865 - UBS JD STA TEREZINHA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","24","0","18","19","0","29","25","0","27","24","0","19","29","0"
"2787873 - AMA UBS INTEGRADA JD SANTO ANDRE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","63","0","43","72","0","70","65","0","46","47","0","50","64","0"
"2787881 - AMA UBS INTEGRADA JARDIM TIETE I OSCAR PEREIRA DA SILVA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","31","0","39","44","0","30","30","0","31","40","0","19","27","0"
"2787903 - UBS JARDIM TRES CORACOES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","55","0","44","43","0","57","58","0","47","45","0","58","51","0"
"2787911 - UBS JD UMUARAMA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","18","0","22","20","0","32","26","0","45","26","0","33","31","0"
"2787938 - UBS J VERA CRUZ PERDIZES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","11","0","15","6","0","11","19","0","29","15","0","24","24","0"
"2787946 - UBS JARDIM VISTA ALEGRE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","40","0","67","86","0","74","85","0","91","70","0","56","76","0"
"2787954 - UBS J VITORIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","13","0","19","18","0","8","20","0","14","19","0","20","6","0"
"2787962 - UBS JACANA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","6","0"
"2787989 - UBS J INDAIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","9","0","21","13","0","22","13","0","21","15","0","12","22","0"
"2787997 - UBS JORDANOPOLIS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","32","0","24","33","0","36","30","0","22","26","0","16","27","0"
"2788004 - UBS JOSE MARCILIO MALTA CARDOSO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","42","0","26","34","0","38","31","0","50","36","0","40","35","0"
"2788012 - UBS CONJUNTO DO IPESP","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","9","0","20","17","0","18","15","0","20","16","0","15","16","0"
"2788020 - UBS FAZENDA DA JUTA II","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","0","23","31","0","14","17","0","14","19","0","14","14","0"
"2788039 - UBS LARANJEIRAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","30","0","15","21","0","16","24","0","23","16","0","24","25","0"
"2788047 - AMA UBS INTEGRADA LAUZANE PAULISTA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","30","0","33","39","0","31","24","0","37","44","0","29","18","0"
"2788055 - UBS LUIZ ERNESTO MAZZONI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","33","0","25","14","0","23","32","0","21","25","0","22","24","0"
"2788063 - UBS MANOEL JOAQUIM PERA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","0","20","14","0","8","16","0","25","24","0","28","28","0"
"2788071 - UBS MARIA CECILIA DONNANGELO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","40","0","28","34","0","32","39","0","31","28","0","24","25","0"
"2788098 - UBS MATA VIRGEM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","6","14","0","4","9","0","0","0","0","4","2","0"
"2788101 - UBS MILTON SANTOS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","43","0","27","28","0","30","29","0","36","34","0","43","33","0"
"2788128 - UBS MOINHO VELHO II","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","29","0","10","25","0","7","13","0","19","18","0","14","7","0"
"2788136 - UBS MOINHO VELHO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","19","0","11","23","0","22","19","0","9","18","0","15","9","0"
"2788144 - UBS NOSSA S DO BRASIL ARMANDO DARIENZO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","32","0","22","38","0","30","39","0","56","43","0"
"2788152 - UBS JD NOVE DE JULHO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","2","0"
"2788160 - UBS NOVO JARDIM I","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","26","0","25","31","0","37","27","0","30","23","0","11","30","0"
"2788179 - AMA UBS INTEGRADA PARADA XV DE NOVEMBRO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","49","0","15","26","0","24","24","0","20","18","0","19","16","0"
"2788187 - UBS PARAISOPOLIS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","32","0","36","33","0","30","24","0","25","32","0","25","33","0"
"2788195 - AMA UBS INTEGRADA PARI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","33","0","36","19","0","27","33","0","30","36","0","32","28","0"
"2788209 - UBS PAULO FELDMAN NITRO OPERARIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","18","0","14","14","0","7","13","0","20","14","0","16","14","0"
"2788217 - AMA UBS INTEGRADA PAULO VI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","39","0","47","47","0","48","41","0","43","57","0","40","45","0"
"2788225 - AMA UBS INTEGRADA PERUS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","65","0","40","54","0","49","40","0","48","36","0","25","52","0"
"2788233 - AMA UBS INTEGRADA PARQUE ANHANGUERA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","24","0","20","14","0","16","17","0","29","21","0","17","20","0"
"2788241 - AMA UBS INTEGRADA ANHANGUERA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","20","0","29","23","0","25","31","0","30","34","0","25","29","0"
"2788268 - UBS PARQUE ARARIBA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","37","0","45","48","0","47","49","0","49","47","0","46","56","0"
"2788276 - UBS PQ BOA ESPERANCA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","31","0","41","26","0","31","33","0","35","36","0","30","30","0"
"2788284 - AMA UBS INTEGRADA PQ BRISTOL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","36","0","22","22","0","27","28","0","27","15","0","16","14","0"
"2788292 - AMA UBS PQ DOROTEIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","25","0","21","20","0","14","22","0","24","26","0","16","22","0"
"2788314 - UBS PQ ENGENHO II","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","25","0","36","39","0","36","32","0","47","44","0","18","29","0"
"2788322 - AMA UBS PARQUE FERNANDA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","46","0","32","35","0","25","28","0","36","34","0","26","41","0"
"2788330 - UBS PQ IMPERIAL MANOEL ANTONIO DA SILVA SARAGOCA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","20","0","14","17","0","16","16","0","19","21","0","19","12","0"
"2788349 - UBS PARQUE NOVO MUNDO I","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","60","0","31","35","0","42","37","0","52","37","0","52","43","0"
"2788357 - UBS PARQUE NOVO MUNDO II","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","19","0","21","34","0","23","27","0","35","29","0","35","20","0"
"2788365 - AMA UBS PQ NOVO STO AMARO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","26","0","25","21","0","26","23","0","28","27","0","22","29","0"
"2788381 - UBS PARQUE REGINA PERINA ALVES TEIXEIRA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","30","0","23","24","0","29","23","0","21","20","0","18","22","0"
"2788403 - UBS PARQUE RESIDENCIAL COCAIA INDEPENDENTE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","65","0","50","66","0","45","53","0","50","57","0","52","59","0"
"2788411 - UBS STA MADALENA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","13","0","6","9","0","12","12","0","6","9","0","11","10","0"
"2788438 - UBS IACAPE JD PLANALTO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","24","0","21","29","0","19","37","0","21","27","0","20","21","0"
"2788446 - UBS PQ STA RITA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","32","0","26","18","0","29","26","0","24","23","0","20","25","0"
"2788454 - AMA UBS PQ STO ANTONIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52","52","0","44","47","0","53","43","0","57","41","0","54","43","0"
"2788470 - UBS REAL PQ PAULO MANGABEIRA ALBERNAZ FILHO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","12","0","12","14","0","13","9","0","15","24","0","17","24","0"
"2788489 - UBS RECANTO VERDE DO SOL","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","50","0","37","43","0","40","41","0","35","44","0","32","43","0"
"2788497 - UBS REUNIDAS II","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","39","0","27","24","0","23","29","0","28","23","0","26","25","0"
"2788500 - UBS RIO PEQUENO PAULO DE BARROS FRANCA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","19","0","17","25","0","15","25","0","20","13","0","18","18","0"
"2788519 - UBS SACOMA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74","66","0","60","59","0","80","64","0","79","65","0","54","76","0"
"2788527 - AMA UBS INTEGRADA JD SAO FRANCISCO II","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","33","0","35","29","0","18","34","0","12","18","0","23","12","0"
"2788535 - UBS SAO MATEUS NAIR ALVES DE REZENDE NORIMBENI","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2788543 - AMA UBS INTEGRADA SAO VICENTE DE PAULA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","20","0","25","21","0","16","14","0","27","26","0","23","17","0"
"2788551 - UBS DR SERGIO CHADDAD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","0","10","14","0","13","18","0","11","10","0","7","4","0"
"2788578 - UBS INDIANOPOLIS SIGMUND FREUD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","14","0","19","16","0","16","19","0","40","39","0","77","65","0"
"2788586 - UBS SILMARYA REJANE MARCOLINO SOUZA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","49","0","49","47","0","54","44","0","39","48","0","40","46","0"
"2788594 - AMA UBS INTEGRADA MASSAGISTA MARIO AMERICO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","23","0","14","28","0","16","19","0","18","20","0","16","19","0"
"2788608 - UBS STA INES","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","19","0","19","28","0","21","18","0","22","18","0","21","21","0"
"2788616 - UBS STA LUCIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","35","0","33","29","0","33","33","0","29","25","0","26","26","0"
"2788624 - UBS STA LUZIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","27","0","12","14","0","27","24","0","25","23","0","20","12","0"
"2788632 - UBS VILA SANTA MARIA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","20","0","28","34","0","20","22","0","30","21","0","30","21","0"
"2788640 - UBS SANTO AMARO DR SERGIO VILLACA BRAGA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","10","0","7","11","0","22","20","0","17","15","0","41","32","0"
"2788659 - UBS THERSIO VENTURA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","28","0","20","35","0","20","30","0","22","19","0","15","21","0"
"2788667 - UBS UNIAO DAS VILAS DE TAIPAS","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","26","0","36","38","0","39","39","0","18","28","0","44","54","0"
"2788675 - UBS V ANASTACIO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","3","1","0","4","5","0","10","3","0","2","5","0"
"2788683 - UBS V ANGLO JOSE SERRA RIBEIRO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","15","0","19","18","0","21","14","0","41","52","0"
